layer26,"[('▁""', 64.71), (""▁'"", 34.7), ('▁D', 0.2), ('""', 0.09), (""'"", 0.08), ('▁A', 0.02), ('▁the', 0.01), ('▁NOT', 0.0), ('▁not', 0.0), ('▁E', 0.0)]","[('▁C', 72.85), ('C', 25.63), ('▁D', 1.38), ('D', 0.07), ('1', 0.02), ('c', 0.02), ('B', 0.01), ('2', 0.01), ('A', 0.0), ('▁A', 0.0)]","[('▁ins', 51.37), ('▁', 4.08), ('ins', 3.12), ('uns', 1.35), ('▁s', 0.84), ('ex', 0.37), ('▁Ins', 0.24), ('▁EX', 0.24), ('im', 0.23), ('ingen', 0.22)]","[('C', 45.74), ('▁C', 44.17), ('▁D', 8.85), ('D', 0.64), ('1', 0.21), ('B', 0.11), ('c', 0.05), ('2', 0.05), ('A', 0.04), ('▁A', 0.03)]"
layer27,"[(':\u2009', 3.54), ('aterra', 1.98), ('▁has', 1.83), ('?(', 1.05), ('▁turns', 1.02), ('▁Tell', 0.79), ('▁havet', 0.68), ('▁belongs', 0.62), ('▁Turn', 0.56), ('ld', 0.54)]","[('C', 59.08), ('▁C', 33.1), ('▁D', 6.12), ('D', 0.86), ('1', 0.26), ('B', 0.17), ('c', 0.07), ('2', 0.06), ('A', 0.06), ('4', 0.03)]","[('▁(', 22.72), ('▁C', 11.01), ('▁c', 3.18), ('quelle', 2.8), ('▁externes', 2.18), ('▁to', 1.72), ('C', 0.66), ('2', 0.57), ('▁not', 0.42), ('▁K', 0.4)]","[('▁C', 50.24), ('C', 45.6), ('▁D', 3.44), ('D', 0.27), ('1', 0.18), ('2', 0.07), ('B', 0.04), ('c', 0.02), ('4', 0.02), ('0', 0.02)]"
layer28,"[('▁D', 92.4), ('▁(', 4.06), ('▁C', 2.38), ('▁{', 0.69), ('▁B', 0.11), ('▁({', 0.08), ('▁(""', 0.05), ('🌍', 0.01), ('▁""', 0.01), ('▁Д', 0.0)]","[('▁C', 75.47), ('C', 12.24), ('▁D', 12.11), ('D', 0.1), ('▁B', 0.02), ('▁(', 0.01), ('B', 0.01), ('▁""', 0.0), ('1', 0.0), ('▁{', 0.0)]","[('–', 13.61), ('2', 12.51), ('“', 11.05), ('8', 2.34), ('—', 2.19), ('…', 2.14), ('1', 2.04), ('B', 1.78), ('5', 1.77), ('3', 1.61)]","[('C', 86.97), ('▁C', 10.56), ('D', 1.13), ('▁D', 0.65), ('B', 0.29), ('2', 0.11), ('1', 0.09), ('A', 0.04), ('c', 0.04), ('0', 0.02)]"
layer29,"[('<0x0A>', 45.09), ('<0xF0>', 26.18), ('<0xE2>', 8.03), ('<0xEF>', 3.28), ('\u200d', 0.59), ('<0xE1>', 0.52), ('✔', 0.33), ('▁pretty', 0.23), ('&#', 0.21), ('☆', 0.16)]","[('C', 86.76), ('▁C', 10.94), ('D', 0.85), ('▁D', 0.72), ('B', 0.27), ('1', 0.06), ('A', 0.04), ('c', 0.04), ('<0xF0>', 0.04), ('2', 0.04)]","[('-', 4.56), ('(', 2.49), ('▁', 1.75), ('▁loading', 1.08), ('1', 1.02), ('stringify', 0.89), ('chus', 0.62), ('”', 0.61), ('affen', 0.58), ('’', 0.55)]","[('C', 94.89), ('▁C', 2.53), ('D', 1.48), ('B', 0.21), ('1', 0.2), ('▁D', 0.19), ('2', 0.08), ('A', 0.05), ('4', 0.04), ('0', 0.03)]"
layer30,"[('▁Попис', 11.27), ('▁Einzelnach', 3.49), ('▁Хронологија', 3.14), ('ações', 2.28), ('▁{', 2.23), ('aucoup', 1.56), ('Ē', 1.41), ('ynomial', 1.11), ('лен', 0.99), ('\x91', 0.88)]","[('C', 93.7), ('▁C', 3.06), ('D', 1.6), ('▁D', 0.24), ('B', 0.21), ('▁{', 0.12), ('1', 0.06), ('<0xF0>', 0.06), ('▁(', 0.05), ('A', 0.04)]","[(',', 80.1), ('<0x0A>', 7.96), ('▁(', 2.37), ('1', 1.56), ('2', 1.35), ('.', 1.14), ('3', 0.66), ('▁I', 0.51), ('0', 0.39), ('▁-', 0.29)]","[('C', 43.83), ('▁C', 21.31), ('▁D', 5.38), ('1', 5.35), ('<0x0A>', 5.19), ('▁(', 5.06), ('D', 2.84), ('2', 2.3), ('0', 1.31), ('<0xF0>', 1.1)]"
layer31,"[('▁', 96.7), ('▁(', 0.51), ('▁▁', 0.05), ('(', 0.04), ('▁criter', 0.04), ('1', 0.03), ('0', 0.02), ('▁Données', 0.02), ('iddle', 0.01), ('▁denomin', 0.01)]","[('C', 46.57), ('▁C', 24.89), ('▁(', 7.27), ('▁D', 4.06), ('D', 2.37), ('<0xF0>', 2.26), ('1', 1.57), ('▁{', 1.09), ('<0x0A>', 0.77), ('2', 0.67)]","[('▁geprüft', 26.67), ('▁prü', 4.77), ('textt', 4.31), ('▁kwiet', 3.65), ('▁beskre', 2.93), ('▁(`', 2.33), ('▁sierp', 1.71), ('▁stycz', 1.6), ('▁({', 1.05), ('---+', 0.97)]","[('▁(', 30.94), ('▁C', 23.28), ('<0xF0>', 11.77), ('▁{', 6.71), ('▁D', 5.95), ('<0xE2>', 4.32), ('<0x0A>', 3.42), ('1', 2.42), ('2', 0.94), ('3', 0.92)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 30.03), ('archivi', 26.62), ('textt', 9.54), ('▁konn', 2.95), ('▁partiellement', 1.87), ('Portail', 1.78), ('▁Хронологија', 1.6), ('bolds', 1.39), ('embros', 1.25), ('ѐ', 1.23)]","[('пута', 76.91), ('▁partiellement', 3.44), ('сылки', 0.69), ('▁Censo', 0.65), ('▁cí', 0.6), ('empre', 0.56), ('sterd', 0.49), ('bolds', 0.49), ('▁virtuel', 0.47), ('▁totalité', 0.4)]","[('пута', 20.36), ('▁partiellement', 3.94), ('сылки', 3.73), ('embros', 2.92), ('▁virtuel', 2.88), ('penas', 2.2), ('▁cí', 2.03), ('textt', 1.31), ('▁totalité', 1.31), ('berga', 0.84)]","[('пута', 65.16), ('▁partiellement', 4.77), ('сылки', 1.76), ('▁virtuel', 1.25), ('▁cí', 1.24), ('▁totalité', 0.79), ('embros', 0.79), ('sterd', 0.73), ('empre', 0.73), ('bolds', 0.62)]"
layer1,"[('%%%%', 2.12), ('kin', 1.63), ('pick', 1.2), ('ol', 0.82), ('ˇ', 0.6), ('▁Pick', 0.58), ('TRAN', 0.51), ('ne', 0.51), ('ric', 0.51), ('age', 0.47)]","[('1', 44.38), ('2', 25.83), ('3', 7.17), ('4', 3.85), ('0', 3.58), ('6', 3.03), ('5', 2.4), ('8', 2.16), ('7', 1.81), ('9', 1.36)]","[('2', 44.2), ('1', 18.26), ('6', 7.43), ('3', 5.23), ('5', 5.15), ('7', 4.1), ('4', 2.97), ('8', 1.59), ('9', 1.43), ('0', 0.3)]","[('1', 42.87), ('2', 39.54), ('3', 5.4), ('6', 3.04), ('4', 2.51), ('5', 2.13), ('7', 1.53), ('8', 1.18), ('0', 0.89), ('9', 0.76)]"
layer2,"[('▁indeed', 1.12), ('ölker', 0.69), ('▁im', 0.53), ('▁tun', 0.5), ('ote', 0.42), ('▁candidate', 0.4), ('▁kernel', 0.36), ('▁Rot', 0.36), ('▁raised', 0.35), ('▁forest', 0.34)]","[('1', 31.53), ('2', 14.98), ('3', 5.15), ('4', 3.65), ('0', 3.38), ('6', 3.17), ('5', 3.08), ('8', 2.63), ('7', 2.17), ('9', 1.49)]","[('="".', 1.3), ('anto', 1.26), ('iből', 1.18), ('xp', 0.95), ('◦', 0.71), ('unda', 0.62), ('uso', 0.6), ('ello', 0.53), ('chus', 0.47), ('▁Gemeinsame', 0.47)]","[('1', 36.26), ('2', 13.36), ('3', 9.6), ('4', 4.92), ('8', 4.21), ('5', 3.77), ('7', 3.66), ('6', 3.27), ('0', 3.25), ('9', 0.83)]"
layer3,"[('ale', 0.98), ('▁sudden', 0.94), ('▁mér', 0.73), ('智', 0.62), ('bal', 0.6), ('▁Cha', 0.59), ('▁noise', 0.55), ('▁false', 0.46), ('▁beg', 0.38), ('▁spraw', 0.36)]","[('1', 40.97), ('2', 16.79), ('3', 9.02), ('8', 4.31), ('0', 4.09), ('4', 3.36), ('7', 2.63), ('6', 2.56), ('5', 2.06), ('9', 0.81)]","[('▁neutral', 1.27), ('ë', 1.11), ('nor', 0.71), ('fn', 0.66), ('▁RE', 0.66), ('▁Murray', 0.59), ('emy', 0.53), ('xt', 0.49), ('oda', 0.46), ('мир', 0.43)]","[('1', 40.56), ('2', 13.25), ('3', 8.34), ('0', 8.33), ('4', 3.95), ('6', 3.86), ('7', 3.75), ('5', 3.44), ('8', 2.56), ('9', 1.15)]"
layer4,"[('▁questions', 3.64), ('▁yes', 1.86), ('▁answers', 1.85), ('▁sí', 1.81), ('▁bal', 1.02), ('▁satisf', 0.94), ('▁Question', 0.89), ('▁answered', 0.78), ('▁answer', 0.72), ('Answer', 0.63)]","[('1', 46.83), ('2', 9.92), ('0', 5.83), ('4', 4.15), ('3', 3.87), ('5', 3.39), ('6', 2.82), ('8', 2.4), ('7', 2.12), ('9', 0.81)]","[('egen', 4.69), ('verte', 0.52), ('sem', 0.41), ('fol', 0.38), ('▁Haz', 0.37), ('▁Gent', 0.33), ('sol', 0.3), ('▁Rein', 0.3), ('▁deg', 0.29), ('ób', 0.29)]","[('1', 39.87), ('2', 13.29), ('3', 8.32), ('8', 6.2), ('7', 4.31), ('6', 4.01), ('4', 3.95), ('0', 3.4), ('5', 2.51), ('9', 1.32)]"
layer5,"[('ach', 0.89), ('ֵ', 0.76), ('oro', 0.51), ('▁deploy', 0.48), ('▁internal', 0.43), ('▁Affairs', 0.36), ('▁indeed', 0.34), ('▁programs', 0.34), ('orial', 0.33), ('▁depends', 0.31)]","[('1', 51.14), ('2', 10.27), ('3', 5.31), ('8', 4.35), ('0', 3.92), ('6', 2.82), ('7', 2.8), ('4', 2.58), ('5', 1.8), ('9', 1.47)]","[('lices', 1.42), ('logs', 0.76), ('1', 0.71), ('estra', 0.62), ('ione', 0.59), ('▁Vit', 0.51), ('▁stability', 0.51), ('ikal', 0.49), ('iai', 0.48), ('FLA', 0.44)]","[('1', 67.37), ('2', 11.09), ('0', 3.83), ('3', 3.55), ('6', 3.06), ('8', 2.8), ('7', 2.12), ('4', 1.96), ('5', 1.37), ('9', 1.28)]"
layer6,"[('▁_', 5.62), ('▁most', 2.99), ('▁answer', 2.74), ('▁candid', 1.12), ('▁answers', 1.07), ('▁pl', 0.86), ('▁solution', 0.79), ('▁solutions', 0.74), ('▁respond', 0.7), ('▁sens', 0.52)]","[('1', 58.05), ('2', 7.07), ('3', 3.03), ('4', 2.53), ('8', 2.49), ('0', 1.7), ('9', 1.69), ('6', 1.63), ('7', 1.58), ('5', 1.15)]","[('oggle', 1.59), ('▁Commons', 1.54), ('assa', 1.06), ('urg', 0.92), ('icity', 0.85), ('Пе', 0.76), ('oud', 0.62), ('idor', 0.5), ('ouri', 0.49), ('▁Ress', 0.42)]","[('1', 71.03), ('2', 5.96), ('4', 2.54), ('3', 2.07), ('6', 2.06), ('0', 1.33), ('8', 1.32), ('7', 0.99), ('9', 0.67), ('5', 0.65)]"
layer7,"[('кто', 0.78), ('▁hat', 0.73), ('▁answer', 0.71), ('bst', 0.61), ('culo', 0.6), ('rass', 0.59), ('▁delta', 0.54), ('▁log', 0.48), ('Available', 0.45), ('isce', 0.41)]","[('1', 77.74), ('2', 7.03), ('3', 1.41), ('4', 1.22), ('6', 0.75), ('<0x0A>', 0.7), ('0', 0.66), ('8', 0.62), ('9', 0.38), ('5', 0.37)]","[('nitz', 5.64), ('eca', 1.77), ('▁références', 1.46), ('berts', 1.41), ('ępu', 1.18), ('<0x99>', 0.92), ('▁Stra', 0.59), ('▁nas', 0.54), ('▁Hr', 0.49), ('▁Laur', 0.45)]","[('1', 77.91), ('2', 7.14), ('3', 2.46), ('4', 1.75), ('6', 1.52), ('8', 1.25), ('9', 1.02), ('0', 0.93), ('5', 0.74), ('7', 0.6)]"
layer8,"[('▁hands', 4.95), ('cul', 3.5), ('▁Mitchell', 0.99), ('PG', 0.84), ('culo', 0.68), ('▁Zag', 0.68), ('▁properly', 0.56), ('iere', 0.51), ('▁cul', 0.49), ('olf', 0.41)]","[('1', 75.93), ('2', 4.73), ('3', 3.14), ('4', 1.65), ('8', 1.41), ('0', 1.09), ('6', 1.08), ('9', 0.95), ('5', 0.91), ('7', 0.71)]","[('▁rid', 1.16), ('ias', 0.87), ('pit', 0.76), ('2', 0.72), ('стом', 0.66), ('orde', 0.64), ('inkel', 0.61), ('ooth', 0.56), ('▁Inf', 0.56), ('▁tier', 0.45)]","[('1', 78.05), ('2', 11.92), ('3', 3.07), ('4', 1.49), ('0', 1.3), ('6', 0.93), ('5', 0.7), ('9', 0.66), ('7', 0.59), ('8', 0.28)]"
layer9,"[('▁Brit', 1.29), ('▁Marie', 1.28), ('jsp', 0.73), ('▁peri', 0.63), ('▁Micro', 0.55), ('▁Aqu', 0.55), ('▁log', 0.51), ('▁Ge', 0.51), ('ctu', 0.48), ('▁Jersey', 0.46)]","[('1', 78.75), ('2', 8.07), ('3', 4.65), ('4', 1.87), ('0', 1.15), ('6', 0.61), ('9', 0.59), ('7', 0.57), ('5', 0.56), ('8', 0.34)]","[('гани', 2.88), ('emann', 0.85), ('otte', 0.78), ('gan', 0.76), ('ynie', 0.75), ('++)', 0.66), ('▁Wald', 0.55), ('entin', 0.54), ('amenti', 0.49), ('atif', 0.49)]","[('1', 71.32), ('2', 6.76), ('3', 5.78), ('4', 2.36), ('0', 2.11), ('5', 1.04), ('6', 0.7), ('9', 0.64), ('7', 0.56), ('8', 0.38)]"
layer10,"[('▁middle', 2.33), ('inas', 2.04), ('▁Ge', 1.76), ('▁governor', 1.15), ('▁iz', 1.0), ('▁indeed', 0.81), ('isecond', 0.66), ('▁third', 0.63), ('▁Govern', 0.59), ('▁above', 0.58)]","[('1', 60.56), ('3', 8.48), ('2', 7.09), ('4', 3.26), ('0', 3.06), ('5', 0.79), ('9', 0.6), ('6', 0.5), ('7', 0.48), ('▁', 0.42)]","[('isches', 1.89), ('apes', 1.21), ('ё', 0.93), ('opus', 0.87), ('▁Bio', 0.78), ('uby', 0.75), ('▁Rights', 0.7), ('plements', 0.69), ('bio', 0.67), ('<0xD7>', 0.52)]","[('1', 57.88), ('3', 19.92), ('2', 11.82), ('4', 3.17), ('0', 2.2), ('5', 0.76), ('6', 0.48), ('▁', 0.27), ('9', 0.21), ('8', 0.2)]"
layer11,"[('uge', 0.6), ('▁alphabet', 0.59), ('рито', 0.45), ('▁paper', 0.41), ('▁moving', 0.41), ('uren', 0.38), ('ois', 0.38), ('tes', 0.37), ('schau', 0.34), ('paper', 0.32)]","[('1', 57.29), ('3', 17.66), ('2', 11.83), ('0', 2.99), ('4', 2.42), ('5', 0.91), ('6', 0.53), ('8', 0.3), ('▁', 0.27), ('7', 0.24)]","[('platz', 1.4), ('undle', 1.11), ('▁Sund', 1.02), ('tml', 0.97), ('kbd', 0.88), ('ulen', 0.65), ('Sidenote', 0.55), ('ز', 0.51), ('teck', 0.5), ('▁delegate', 0.47)]","[('1', 48.41), ('3', 18.17), ('2', 15.67), ('0', 4.54), ('4', 2.34), ('5', 1.01), ('6', 0.54), ('▁(', 0.41), ('8', 0.39), ('7', 0.35)]"
layer12,"[('▁three', 1.79), ('holm', 1.28), ('VM', 0.87), ('мо', 0.75), ('▁third', 0.68), ('▁gepubliceerd', 0.67), ('▁fourth', 0.51), ('du', 0.49), ('▁None', 0.48), ('▁dist', 0.43)]","[('1', 46.27), ('3', 23.15), ('2', 10.87), ('0', 6.0), ('4', 3.34), ('5', 1.2), ('▁(', 0.41), ('6', 0.38), ('8', 0.28), ('7', 0.28)]","[('éri', 1.15), ('orp', 1.1), ('sero', 0.62), ('olt', 0.59), ('uncia', 0.56), ('anas', 0.55), ('urm', 0.5), ('atta', 0.44), ('endor', 0.44), ('orig', 0.42)]","[('1', 36.96), ('3', 19.42), ('2', 12.11), ('0', 5.64), ('4', 3.5), ('N', 0.87), ('5', 0.85), ('A', 0.62), ('M', 0.5), ('b', 0.48)]"
layer13,"[('ashi', 1.38), ('▁easiest', 1.09), ('endi', 0.99), ('cdn', 0.94), ('▁neutral', 0.71), ('▁Tr', 0.69), ('▁reverse', 0.66), ('ner', 0.61), ('щ', 0.58), ('kl', 0.52)]","[('1', 37.22), ('2', 14.47), ('3', 9.95), ('0', 7.06), ('4', 2.64), ('b', 1.15), ('5', 1.0), ('A', 0.63), ('M', 0.61), ('7', 0.6)]","[('▁or', 1.51), ('瀬', 1.38), ('▁Sin', 1.17), ('brázky', 0.85), ('št', 0.53), ('▁statt', 0.51), ('zet', 0.5), ('▁cod', 0.46), ('ITY', 0.45), ('▁Mam', 0.45)]","[('1', 54.3), ('2', 13.88), ('0', 6.11), ('3', 5.75), ('4', 1.87), ('b', 0.64), ('5', 0.64), ('B', 0.62), ('c', 0.55), ('A', 0.48)]"
layer14,"[('agnet', 1.49), ('▁esterni', 1.23), ('▁statunit', 0.98), ('▁бро', 0.96), ('▁disable', 0.86), ('➖', 0.86), ('luss', 0.83), ('Ț', 0.73), ('annt', 0.69), ('▁etapa', 0.67)]","[('1', 39.3), ('2', 7.05), ('0', 6.81), ('3', 4.3), ('4', 1.75), ('B', 1.61), ('A', 1.36), ('b', 1.15), ('e', 0.98), ('c', 0.87)]","[('▁if', 3.09), ('ipping', 0.81), ('arga', 0.78), ('uber', 0.56), ('cli', 0.55), ('▁Hoch', 0.49), ('ós', 0.49), ('irm', 0.42), ('▁Person', 0.42), ('▁cod', 0.4)]","[('1', 40.77), ('2', 8.92), ('B', 4.31), ('4', 3.67), ('0', 2.88), ('b', 2.57), ('3', 2.46), ('A', 2.18), ('<0x0A>', 2.04), ('▁(', 0.9)]"
layer15,"[('ответ', 1.27), ('scheid', 0.84), ('▁einmal', 0.83), ('▁externos', 0.77), ('rt', 0.6), ('гу', 0.48), ('util', 0.43), ('igan', 0.41), ('▁prest', 0.38), ('fw', 0.36)]","[('1', 34.8), ('2', 10.58), ('0', 4.97), ('▁_', 3.28), ('b', 3.27), ('4', 3.24), ('<0x0A>', 2.51), ('3', 2.42), ('B', 2.06), ('5', 1.68)]","[('tres', 1.91), ('dek', 1.12), ('ont', 0.83), ('▁Dal', 0.74), ('▁Pon', 0.67), ('wod', 0.57), ('▁тех', 0.53), ('▁duty', 0.52), ('nick', 0.48), ('▁complex', 0.46)]","[('1', 41.36), ('2', 11.57), ('0', 4.51), ('3', 4.26), ('b', 4.05), ('4', 3.78), ('<0x0A>', 1.63), ('B', 1.38), ('5', 1.29), ('▁_', 1.24)]"
layer16,"[('▁hands', 2.28), ('▁correct', 1.91), ('▁Données', 1.24), ('▁Ont', 1.12), ('▁Doug', 0.74), ('itzer', 0.49), ('▁none', 0.46), ('swer', 0.46), ('▁Driver', 0.4), ('▁D', 0.39)]","[('1', 47.83), ('2', 9.73), ('0', 4.59), ('4', 3.33), ('3', 3.29), ('<0x0A>', 2.41), ('B', 2.13), ('5', 1.89), ('A', 1.52), ('b', 1.49)]","[('▁pu', 0.69), ('Inflater', 0.66), ('ό', 0.49), ('inding', 0.49), ('Template', 0.46), ('<0xBA>', 0.43), ('oci', 0.42), ('ęp', 0.41), ('templates', 0.41), ('amerikanischer', 0.41)]","[('1', 34.16), ('2', 11.64), ('0', 5.5), ('3', 5.27), ('4', 3.59), ('<0x0A>', 3.18), ('▁_', 2.35), ('B', 1.97), ('b', 1.9), ('5', 1.77)]"
layer17,"[('▁fourth', 6.41), ('unker', 1.76), ('▁fün', 1.75), ('D', 1.2), ('ze', 0.89), ('四', 0.82), ('▁cuatro', 0.67), ('▁D', 0.65), ('▁fjär', 0.56), ('▁ker', 0.54)]","[('4', 21.63), ('1', 14.74), ('B', 4.61), ('3', 4.38), ('5', 4.3), ('2', 4.06), ('0', 3.72), ('b', 3.64), ('▁D', 2.8), ('A', 2.42)]","[('❯', 1.86), ('elli', 1.51), ('mut', 1.25), ('̥', 0.62), ('▁convers', 0.61), ('▁active', 0.55), ('▁Mut', 0.5), ('▁name', 0.43), ('cut', 0.4), ('тика', 0.39)]","[('4', 24.06), ('1', 14.58), ('b', 7.65), ('3', 3.95), ('5', 3.79), ('2', 3.05), ('B', 2.91), ('▁D', 2.9), ('0', 2.82), ('<0x0A>', 1.7)]"
layer18,"[('▁#', 6.55), ('▁alphabet', 6.33), ('▁letter', 4.31), ('▁lower', 4.04), ('lower', 1.76), ('Lower', 1.48), ('▁#(', 0.85), ('▁letters', 0.77), ('▁№', 0.77), ('▁none', 0.72)]","[('b', 11.45), ('B', 7.0), ('4', 5.08), ('▁D', 5.01), ('A', 3.66), ('1', 3.14), ('▁B', 2.87), ('▁#', 2.44), ('▁A', 2.04), ('D', 1.76)]","[('▁ring', 1.89), ('▁Alc', 1.25), ('▁rid', 1.1), ('ring', 1.02), ('iből', 0.99), ('jd', 0.69), ('emark', 0.62), ('▁plug', 0.56), ('▁checked', 0.48), ('▁cat', 0.4)]","[('b', 15.33), ('B', 6.35), ('▁D', 5.77), ('A', 4.09), ('d', 2.91), ('C', 2.19), ('▁A', 1.9), ('4', 1.8), ('▁B', 1.77), ('c', 1.45)]"
layer19,"[('▁D', 5.82), ('D', 5.72), ('د', 1.81), ('▁DC', 1.48), ('▁Dun', 1.32), ('▁Dro', 0.7), ('vendor', 0.6), ('endes', 0.5), ('LD', 0.45), ('▁nested', 0.42)]","[('▁D', 22.16), ('b', 14.69), ('D', 4.7), ('B', 4.6), ('A', 4.58), ('d', 4.1), ('C', 3.12), ('4', 3.11), ('N', 2.1), ('1', 1.98)]","[('<0xAF>', 2.07), ('cca', 1.37), ('▁савез', 1.12), ('cip', 0.81), ('łuż', 0.71), ('▁општи', 0.7), ('би', 0.69), ('BIT', 0.56), ('▁extract', 0.54), ('͡', 0.51)]","[('b', 29.6), ('4', 8.99), ('▁D', 7.22), ('5', 4.74), ('A', 4.58), ('B', 4.53), ('D', 4.47), ('C', 3.44), ('1', 2.37), ('2', 2.33)]"
layer20,"[('▁D', 99.94), ('D', 0.06), ('▁Д', 0.0), ('▁d', 0.0), ('Д', 0.0), ('d', 0.0), ('DE', 0.0), ('DP', 0.0), ('▁DE', 0.0), ('DS', 0.0)]","[('▁D', 89.16), ('D', 10.56), ('d', 0.13), ('b', 0.06), ('A', 0.01), ('4', 0.01), ('B', 0.01), ('C', 0.01), ('▁Д', 0.01), ('5', 0.0)]","[('anton', 1.79), ('<', 1.44), ('▁spot', 0.79), ('tensor', 0.69), ('ingt', 0.63), ('▁aver', 0.6), ('▁career', 0.56), ('clipse', 0.48), ('県', 0.47), ('▁spe', 0.44)]","[('▁D', 89.53), ('D', 10.01), ('b', 0.15), ('d', 0.14), ('A', 0.02), ('4', 0.02), ('B', 0.01), ('2', 0.01), ('▁d', 0.01), ('C', 0.01)]"
layer21,"[('▁C', 87.12), ('▁D', 12.88), ('D', 0.0), ('C', 0.0), ('▁Д', 0.0), ('▁Ц', 0.0), ('▁Cap', 0.0), ('Cap', 0.0), ('CD', 0.0), ('▁Cong', 0.0)]","[('▁D', 95.92), ('D', 4.04), ('b', 0.02), ('C', 0.0), ('d', 0.0), ('▁C', 0.0), ('4', 0.0), ('A', 0.0), ('1', 0.0), ('▁Д', 0.0)]","[('▁A', 99.8), ('A', 0.04), ('▁Dave', 0.0), ('1', 0.0), ('▁AB', 0.0), ('▁c', 0.0), ('▁B', 0.0), ('▁А', 0.0), ('lis', 0.0), ('phia', 0.0)]","[('▁D', 95.63), ('D', 4.25), ('▁A', 0.03), ('A', 0.02), ('b', 0.02), ('▁C', 0.01), ('1', 0.01), ('4', 0.01), ('C', 0.01), ('2', 0.01)]"
layer22,"[('▁externes', 12.51), ('良', 1.16), ('atol', 0.82), ('iformes', 0.79), ('udni', 0.72), ('td', 0.62), ('ṇ', 0.61), ('ribu', 0.53), ('heimer', 0.53), ('arta', 0.51)]","[('▁D', 95.81), ('D', 3.9), ('▁A', 0.13), ('A', 0.06), ('▁C', 0.03), ('b', 0.02), ('C', 0.02), ('B', 0.01), ('4', 0.0), ('▁B', 0.0)]","[('▁pav', 1.54), ('manifest', 1.44), ('egründ', 0.78), ('Vor', 0.56), ('▁delayed', 0.53), ('ure', 0.5), ('Ç', 0.44), ('▁manifest', 0.4), ('▁Catherine', 0.37), ('ɫ', 0.35)]","[('▁D', 92.72), ('D', 7.08), ('▁C', 0.06), ('C', 0.06), ('b', 0.01), ('A', 0.01), ('▁A', 0.01), ('B', 0.01), ('▁Д', 0.0), ('4', 0.0)]"
layer23,"[('▁LE', 51.19), ('▁Le', 5.42), ('▁un', 4.42), ('Le', 1.33), ('LE', 0.82), ('LES', 0.67), ('▁le', 0.45), ('▁Leonard', 0.41), ('{', 0.37), ('▁{', 0.33)]","[('▁D', 91.26), ('D', 8.36), ('C', 0.14), ('▁C', 0.1), ('A', 0.03), ('b', 0.02), ('▁A', 0.02), ('B', 0.01), ('1', 0.01), ('4', 0.01)]","[('adi', 2.53), ('assen', 1.34), ('ì', 1.02), ('ook', 0.7), ('ani', 0.63), ('anter', 0.51), ('adores', 0.51), ('nic', 0.48), ('Σ', 0.47), ('pe', 0.45)]","[('▁D', 63.93), ('D', 34.62), ('C', 0.47), ('A', 0.24), ('▁C', 0.19), ('b', 0.11), ('B', 0.1), ('1', 0.06), ('4', 0.06), ('▁A', 0.04)]"
layer24,"[('▁D', 5.68), ('D', 3.38), ('B', 1.54), ('it', 1.1), ('▁Д', 0.97), ('at', 0.82), ('fs', 0.52), ('ID', 0.48), ('jal', 0.42), ('férence', 0.37)]","[('▁D', 71.97), ('D', 27.53), ('C', 0.19), ('B', 0.07), ('▁C', 0.07), ('A', 0.07), ('b', 0.02), ('1', 0.02), ('4', 0.02), ('▁A', 0.01)]","[('▁disp', 1.1), ('<0xBC>', 0.96), ('allen', 0.86), ('▁De', 0.8), ('<0x96>', 0.77), ('ied', 0.75), ('rew', 0.67), ('▁Br', 0.67), ('anden', 0.66), ('▁Toy', 0.66)]","[('▁D', 69.85), ('D', 29.68), ('C', 0.1), ('B', 0.09), ('A', 0.07), ('▁C', 0.05), ('b', 0.03), ('1', 0.03), ('4', 0.03), ('▁A', 0.01)]"
layer25,"[('▁//', 90.61), ('▁{', 9.29), ('//', 0.09), ('{', 0.0), ('}{', 0.0), ('▁\\\\', 0.0), ('▁""{', 0.0), ('▁///', 0.0), (']{', 0.0), ('▁<<', 0.0)]","[('▁D', 65.27), ('D', 34.03), ('1', 0.16), ('B', 0.13), ('C', 0.08), ('A', 0.07), ('4', 0.06), ('▁C', 0.04), ('2', 0.04), ('b', 0.03)]","[('▁B', 1.27), ('wood', 0.78), ('gele', 0.77), ('arter', 0.74), ('cca', 0.73), ('ellig', 0.56), ('racle', 0.54), ('▁Arena', 0.49), ('ello', 0.49), ('ĕ', 0.49)]","[('▁D', 73.56), ('D', 23.61), ('1', 0.76), ('B', 0.55), ('A', 0.24), ('▁C', 0.24), ('C', 0.23), ('2', 0.16), ('4', 0.14), ('0', 0.1)]"
